rating,votes,movie_id,description,title,poster,release_date,metascore,director,storyline,stars/0,stars/1,stars/2,year,genre/0,genre/1,gallery/0,gallery/1,gallery/2,gallery/3,running_time,gallery/4,genre/2
8.1,77387,234,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,Roman Holiday,http://ia.media-imdb.com/images/M/MV5BMTg1ODgzODA1Nl5BMl5BanBnXkFtZTcwNTI0MzU3Mg@@._V1_SX214_AL_.jpg,2 September 1953,76,William Wyler,"Princess Anne embarks on a highly publicized tour of European capitals. When she and her royal entourage arrive in Rome, she begins to rebel against her restricted, regimented schedule. One night Anne sneaks out of her room, hops into the back of a delivery truck and escapes her luxurious confinement. However, a sedative she was forced to take earlier starts to take effect, and the Princess is soon fast asleep on a public bench. She is found by Joe Bradley, an American newspaper reporter stationed in Rome. He takes her back to his apartment. The next morning Joe dashes off to cover the Princess Anne press conference, unaware that she is sleeping on his couch. Once he realizes his good fortune, Joe promises his editor an exclusive interview with the Princess.",Gregory Peck,Audrey Hepburn,Eddie Albert,1953,Comedy,Drama,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,,,118 min,,Romance
8.1,176297,235,"Recent college graduate Benjamin Braddock is trapped into an affair with Mrs. Robinson, who happens to be the wife of his father's business partner and then finds himself falling in love with her daughter, Elaine.",The Graduate,http://ia.media-imdb.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_SX214_AL_.jpg,22 December 1967,77,Mike Nichols,"Ben has recently graduated college, with his parents now expecting great things from him. At his ""Homecoming"" party, Mrs. Robinson, the wife of his father's business partner, has Ben drive her home, which leads to an affair between the two. The affair eventually ends, but comes back to haunt him when he finds himself falling for Elaine, Mrs. Robinson's daughter.",Dustin Hoffman,Anne Bancroft,Katharine Ross,1967,Comedy,Drama,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,106 min,,Romance
8.1,51551,236,An up-and-coming pool player plays a long-time champion in a single high-stakes match.,The Hustler,http://ia.media-imdb.com/images/M/MV5BNDQ2NzcyMTU2MF5BMl5BanBnXkFtZTcwMjYyMjA0Mg@@._V1_SX214_AL_.jpg,,,Robert Rossen,"""Fast"" Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary ""Minnesota Fats"" to a high-stakes match, but he loses in a heartbreaking marathon. Now broke and without his long-time manager, Felson faces an uphill battle to regain his confidence and his game. It isn't until he hits rock bottom that he agrees to join up with ruthless and cutthroat manager Bert Gordon. Gordon agrees to take him on the road to learn the ropes. But Felson soon realizes that making it to the top could cost him his soul, and perhaps his girlfriend. Will he decide that this is too steep a price to pay in time to save himself?",Paul Newman,Jackie Gleason,Piper Laurie,1961,Drama,Sport,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,134 min,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,
8.1,57270,237,"At Helge's 60th birthday party, some unpleasant family truths are revealed.",Festen,"http://ia.media-imdb.com/images/M/MV5BMjYzMTYwNTIyMV5BMl5BanBnXkFtZTcwOTU2MjM2NQ@@._V1_SY317_CR0,0,214,317_AL_.jpg",,,Thomas Vinterberg,"The Father turns 60. His family, which is a big one of the kind, gathers to celebrate him on a castle. Everybody likes and respects the father deeply...or do they? The Youngest Son is trying to live up to The Father's expectations. He is running a grill-bar in a dirty part of Copenhagen. The oldest son runs a restaurant in France, while the sister is a anthropologist. The older sister has recently committed suicide and the father asks the oldest son to say a few words about her, because he is afraid he will break into tears if he does it himself. The oldest son agrees without arguments. Actually he has already written two speeches. A yellow and a green one. By the table, he asks the father to pick a speech. The father chooses green. The oldest son announces that this is the Speech of Truth. Everybody laughs, except for the father who gets a nervous look on his face. For he knows that the oldest son is about to reveal the secret of why the oldest sister killed herself.",Ulrich Thomsen,Henning Moritzen,Thomas Bo Larsen,1998,Drama,,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,105 min,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,
8.1,227788,238,A lonely writer develops an unlikely relationship with his newly purchased operating system that's designed to meet his every need.,Her,"http://ia.media-imdb.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_SY317_CR0,0,214,317_AL_.jpg",14 February 2014,90,Spike Jonze,"Theodore is a lonely man in the final stages of his divorce. When he's not working as a letter writer, his down time is spent playing video games and occasionally hanging out with friends. He decides to purchase the new OS1, which is advertised as the world's first artificially intelligent operating system, ""It's not just an operating system, it's a consciousness,"" the ad states. Theodore quickly finds himself drawn in with Samantha, the voice behind his OS1. As they start spending time together they grow closer and closer and eventually find themselves in love. Having fallen in love with his OS, Theodore finds himself dealing with feelings of both great joy and doubt. As an OS, Samantha has powerful intelligence that she uses to help Theodore in ways others hadn't, but how does she help him deal with his inner conflict of being in love with an OS?",Joaquin Phoenix,Amy Adams,Scarlett Johansson,2013,Drama,Romance,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,,126 min,,Sci-Fi
8.5,41522,239,A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.,"Swades: We, the People","http://ia.media-imdb.com/images/M/MV5BNDE2ODEyNTY2OV5BMl5BanBnXkFtZTcwNTA1ODcyMQ@@._V1_SY317_CR2,0,214,317_AL_.jpg",,,Ashutosh Gowariker,"Set in modern day India, Swades is a film that tackles the issues that development throws up on a grass root level. It is to this India, which is colorful, heterogeneous and complex that Mohan Bhargava (Shah Rukh Khan), a bright young scientist working as a project manager in NASA, returns to on a quest to find his childhood nanny. The film uses the contrast between the highly developed world of NASA, which has been at the forefront of advances in space research, and this world back home in India, which is at the crossroads of development. Mohan's simple quest becomes the journey that every one of us goes through in search of that metaphysical and elusive place called ""home"".",Shah Rukh Khan,Gayatri Joshi,Kishori Balal,2004,Drama,,,,,,210 min,,
8,425243,240,"During a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok.",Jurassic Park,http://ia.media-imdb.com/images/M/MV5BMjQzODQyMzk2Nl5BMl5BanBnXkFtZTcwNTg4MjQ3OA@@._V1_SX214_AL_.jpg,15 April 1994,68,Steven Spielberg,"Huge advancements in scientific technology have enabled a mogul to create an island full of living dinosaurs. John Hammond has invited four individuals, along with his two grandchildren, to join him at Jurassic Park. But will everything go to plan? Especially when one of the parks' own workers attempts to steal the dinosaur embryos, and has to shut down critical security systems in the process. It's now a race for survival with dangerous creatures roaming all over the island.",Sam Neill,Laura Dern,Jeff Goldblum,1993,Adventure,Sci-Fi,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,127 min,,Thriller
8.1,60827,241,"Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.",Fa yeung nin wa,"http://ia.media-imdb.com/images/M/MV5BMTk0MjY3NjEzN15BMl5BanBnXkFtZTYwNTk2NDI5._V1_SY317_CR6,0,214,317_AL_.jpg",29 September 2000,85,Kar Wai Wong,"Set in Hong Kong, 1962, Chow Mo-Wan is a newspaper editor who moves into a new building with his wife. At the same time, Su Li-zhen, a beautiful secretary and her executive husband also move in to the crowded building. With their spouses often away, Chow and Li-zhen spend most of their time together as friends. They have everything in common from noodle shops to martial arts. Soon, they are shocked to discover that their spouses are having an affair. Hurt and angry, they find comfort in their growing friendship even as they resolve not to be like their unfaithful mates.",Tony Chiu Wai Leung,Maggie Cheung,Ping Lam Siu,2000,Drama,Romance,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,98 min,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,
8.1,38907,242,"When two escaping American World War II prisoners are killed, the German POW camp barracks black marketeer, J.J. Sefton, is suspected of being an informer.",Stalag 17,"http://ia.media-imdb.com/images/M/MV5BMjA4NjE1MzM5MF5BMl5BanBnXkFtZTcwNTM5MzMzMQ@@._V1_SY317_CR5,0,214,317_AL_.jpg",10 August 1953,,Billy Wilder,"It's a dreary Christmas 1944 for the American POWs in Stalag 17. For the men in Barracks 4, all sergeants, have to deal with a grave problem - there seems to be a security leak. The Germans always seem to be forewarned about escapes and in the most recent attempt the two men, Manfredi and Johnson, walked straight into a trap and were killed. For some in Barracks 4, especially the loud-mouthed Duke, the leaker is obvious: J.J. Sefton, a wheeler-dealer who doesn't hesitate to trade with the guards and who has acquired goods and privileges that no other prisoner seems to have. Sefton denies giving the Germans any information and makes it quite clear that he has no intention of ever trying to escape. He plans to ride out the war in what little comfort he can arrange, but it doesn't extend to spying for the Germans. As tensions mount and a mob mentality takes root, it becomes obvious that Sefton will have to find the real snitch if he is to have any peace and avoid the beatings Duke and ...",William Holden,Don Taylor,Otto Preminger,1953,Comedy,Drama,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,,,,120 min,,War
8.1,233652,243,"Belle, whose father is imprisoned by the Beast, offers herself instead and discovers her captor to be an enchanted prince.",Beauty and the Beast,http://ia.media-imdb.com/images/M/MV5BMTkyMDgwODY0OV5BMl5BanBnXkFtZTgwODI5NTQ5MTE@._V1_SX214_AL_.jpg,22 November 1991,,Gary Trousdale,"Belle is a girl who is dissatisfied with life in a small provincial French town, constantly trying to fend off the misplaced ""affections"" of conceited Gaston. The Beast is a prince who was placed under a spell because he could not love. A wrong turn taken by Maurice, Belle's father, causes the two to meet.",Paige O'Hara,Robby Benson,Richard White,1991,Animation,Family,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/small/unknown-1394846836._CB379391227_.png,84 min,,Fantasy
